GeneID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
RBM11	9.56942932777402	2.37374741735233	0.452932222899947	5.24084465034118	1.59843242400444e-07	7.40698492788669e-06
RBM24	77.5767422419153	-2.75410121666711	0.638571297903891	-4.31291106522865	1.61118941229963e-05	0.00031457526373597
LOC103906452	27.610550090613	-2.29164484981161	0.436146173357511	-5.25430461115874	1.4858478992082e-07	6.97508685554387e-06
VILL	87.0364351087648	-2.51321783392187	0.495107763766702	-5.07610265450435	3.85255207523671e-07	1.46464805480038e-05
ALPK3	5233.94944077695	-2.86340826635708	0.639451609264451	-4.47791236251764	7.5376531112971e-06	0.000163750584794114
RASSF9	100.979678664269	-2.25808985251536	0.268310833130971	-8.41594737776806	3.8973224198275e-17	2.10396950834387e-14
RAB39A	2.97643356910788	-3.16923983750495	0.905663052156578	-3.49935865215912	0.000466378801612253	0.00454877318970867
IGSF10	7.17813350651611	-3.92618302597869	0.860631599347678	-4.56197870140321	5.06737886306112e-06	0.000119720983773459
SLC12A1	931.263500477496	2.96323526052541	0.592869375111845	4.99812502537577	5.78904478086179e-07	2.04932185242507e-05
MTHFD2	78.639970032437	-2.57042205684277	0.341528714359852	-7.52622531801072	5.2228182864545e-14	1.37538461070364e-11
SIK1	1068.88791400743	-2.09925563217534	0.50313347744044	-4.1723632521031	3.01456526818149e-05	0.000520772179208888
HESX1	13.8891192363278	2.76650032153167	0.39165957001281	7.06353306122759	1.62321557984655e-12	2.69628594086204e-10
RPRML	120.490189592245	3.2893000728036	0.901977615903402	3.64676463673559	0.000265562962434111	0.00293478332180255
MYOZ2	1111.51120304355	-2.9911432674303	0.780662918997248	-3.83154264746221	0.000127342294846882	0.00163728924594889
LOC109279262	1395.07028771977	4.32759200643794	0.918980825241409	4.70912111283836	2.48787216416987e-06	6.83500146476899e-05
GOLPH3L	4.31275915618652	2.84716467450569	0.738945129537406	3.85301230185801	0.000116673526152614	0.00153064892086243
NRAP	2162.50809985503	-3.17875758197518	0.672426521902528	-4.72729358292021	2.27532173641447e-06	6.38094773716027e-05
LOC109279284	5.88241182151165	-5.52107076330572	0.852175186941131	-6.4787978433443	9.24562772447352e-11	1.02912414990867e-08
LMO1	249.995169717543	-2.58428503248905	0.482733790133069	-5.35343720558007	8.62989925311449e-08	4.39514255829609e-06
OBSCN	1599.14009012148	-2.52993630251919	0.605209806922216	-4.18026323034179	2.91171844507163e-05	0.000507880840895613
LOC103898012	46.2220472486386	2.93710126395423	0.881231002773771	3.33295271581388	0.000859295448257087	0.0073691921801682
HOXD11	17.5997059583473	4.45192991536805	0.561997393256917	7.92162022241419	2.34435430598077e-15	8.16515917473368e-13
TXNRD1	71.6291415195743	-3.51654392135196	0.425141245847508	-8.27147202417828	1.32315079300157e-16	5.95252463001581e-14
RANBP3L	3.01536804853409	-3.50001727117644	1.04853946853739	-3.33799287122556	0.000843859143561485	0.00724881748821817
LOC103899955	28.5723017809132	3.88296726789857	0.887098039664663	4.37715685784447	1.20237445238208e-05	0.000245407125942709
LOC103905993	17.1315169194798	-3.4173933940128	0.577005691349418	-5.92263377163696	3.16825892780544e-09	2.61127417126071e-07
LOC103899964	41.1239864467654	3.78183985965377	0.743325066644186	5.08773352246448	3.62368048806885e-07	1.40232538457632e-05
PRKAR2B	33.6805878541429	-2.44974137593539	0.355005194560288	-6.90057895904779	5.17910246076969e-12	7.66010537930552e-10
NRN1	980.484213377285	-2.24875456330351	0.587181982365876	-3.82974040559422	0.000128278509870003	0.00164600343717822
LOC103901055	4.27959882606425	-2.13526309475483	0.482250449784289	-4.42770576100019	9.5240702461095e-06	0.000201235589916329
LOC103899993	7.15322684412131	-2.51680245051326	0.604159741219845	-4.16578973870659	3.10276576947943e-05	0.000530072183751098
GFRA1	577.469169931816	-2.30284929550853	0.446379716260255	-5.15894699428028	2.48342600077751e-07	1.04740431759355e-05
LRRC27	14.4681772359762	-3.61532968735083	0.573243261778175	-6.30679840201914	2.84866481823885e-10	2.8744891628528e-08
MMP16	27.3463231864405	-2.80799825487981	0.390389599934073	-7.19281009369618	6.34711979065822e-13	1.16152292169045e-10
LRRC32	44.7336905880919	-2.33944277476675	0.481411626424029	-4.85954772663957	1.17654217766851e-06	3.67142366829101e-05
FMOD	17.4438533466785	3.9925144736414	0.681614574113323	5.85743706967394	4.70064847545615e-09	3.57414799926057e-07
LOC103901091	359.385617398767	-2.34732373710175	0.545092923418572	-4.3062818030739	1.66021532977274e-05	0.000322398289848134
LOX	5.84626935487708	2.0269709204223	0.557584770702408	3.63526951761766	0.000277690167136879	0.00301935622817411
LPL	97.9865217471259	-4.03997469367971	0.452733584244673	-8.92351447799014	4.51720672354629e-19	3.48373435672352e-16
LOC103893911	30.545618586699	2.49957031799297	0.367793066649849	6.79613224023237	1.0746514303113e-11	1.46873563203432e-09
RGS20	47.4067295952422	2.53250817508376	0.740547090372633	3.41978006261484	0.000626717836195778	0.00574420414041241
ERC2	139.874154384991	2.05178524206018	0.632004002950838	3.24647507370264	0.00116843679459239	0.00928301108992941
LOC103893965	14.6627662514919	5.02924146640337	1.10215463592924	4.56309967989488	5.04038687004785e-06	0.000119344423324357
LOC109279329	9.84035670488866	2.28263341471208	0.487786513152286	4.67957467696415	2.87470641476859e-06	7.70178788095693e-05
ZC3H12A	111.457499281222	2.02365918435123	0.444264609687277	4.55507627712165	5.23665726889278e-06	0.000122646829787929
TRIM63	4017.14095690136	-3.5982815615456	0.925145345890323	-3.88942297286569	0.000100482854725958	0.00136350944065686
TEX33	36.1552996155573	-2.84367086349237	0.389620662907956	-7.29856276684217	2.90857816198132e-13	6.27758107525466e-11
ELOVL2	48.962843867084	2.92189508345114	0.76072783719373	3.8409204193576	0.000122573850136074	0.00158875133243601
SLC9A2	98.63386920119	2.26789103652163	0.638065560905465	3.55432290265489	0.000378953633946733	0.0038454533700403
RNF152	21.5929871213482	-2.09391989107684	0.449135424668443	-4.66211253014077	3.12979967002366e-06	8.28246250912878e-05
HSD11B1L	12.9270778719582	2.49445895639653	0.35212087940646	7.08409839428218	1.39952447807854e-12	2.43720415964741e-10
LOC103900566	9.29288565266323	-2.156988638583	0.3230881880017	-6.6761606232774	2.45283133044928e-11	3.15276427081678e-09
DIO1	597.175855203805	5.06357548158414	0.807477138306636	6.27085924959187	3.59061085549822e-10	3.52434776425584e-08
SLC16A10	223.598436867908	-4.22195673216079	0.414184686999535	-10.19341579899	2.12175420922834e-24	3.8180966995064e-21
LOC103901105	9.16350643425651	2.41381502420663	0.518009645261219	4.65978779794612	3.16535537082755e-06	8.335693155811e-05
LOC103904181	3.86706302283768	-4.013794909478	0.912313179465786	-4.39958010014534	1.08460538569701e-05	0.000225635536596736
PDLIM3	378.945526021545	-2.6271263887561	0.482803332962477	-5.44140068925389	5.28632604724692e-08	2.80853034868746e-06
MLLT11	493.811895669545	2.63373674408932	0.504859290833184	5.21677384552592	1.82066327635033e-07	8.25953840115735e-06
MGP	652.487402767289	-3.45968851084073	0.56217159302111	-6.15415035869806	7.54810482026895e-10	6.90651591054609e-08
PNPLA2	1361.73059254243	-2.97330499569247	0.372500691242578	-7.98201202197559	1.43967003323093e-15	5.75708049955347e-13
LOC103895113	5.59389611564079	3.31965941983494	0.440362816876733	7.53846440391942	4.75537742571625e-14	1.31650795039637e-11
LOC103895152	15.1891826113158	-2.95594332180393	0.405746503010641	-7.28519728419301	3.21199921437716e-13	6.54338783351513e-11
JCHAIN	108.290292791036	2.85103618271069	0.6386970364482	4.46383186395436	8.05067478570539e-06	0.000173499272776968
VSTM2A	82.1313315235403	2.6527466733302	0.759484450444984	3.49282552365088	0.000477938674501119	0.00463639161598255
LOC103903624	16.5331450301719	-2.55806299780997	0.508263847101834	-5.03294305191344	4.83006644024973e-07	1.7618320052492e-05
LOC103897609	107.722595302716	-2.06078780454855	0.307414972617703	-6.703602583181	2.03342825833478e-11	2.67742986649276e-09
PLOD2	126.080675563917	-2.14984881823065	0.293509397214433	-7.32463368680495	2.39552152390427e-13	5.38842622783216e-11
ANKRD1	2168.89515286334	-3.85003069271494	0.94556634814028	-4.07166636195027	4.66780064388154e-05	0.000734401872110889
