GeneID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
COL6A2	212.057440320001	-3.76157604049605	0.500344641544997	-7.51797007135085	5.56332330494383e-14	2.12251596196037e-12
COL6A3	147.885442316487	-5.33899324444077	0.549432885491679	-9.71728009993977	2.54488398996183e-22	3.87001583656589e-20
IQCA1	32.8377832385144	-3.32866767018181	0.761970605979023	-4.36849878993029	1.25103510345724e-05	7.89446289423016e-05
LOC103906244	4.43284088416526	-3.3201779242602	0.834828799401875	-3.97707640972495	6.97677516583194e-05	0.000357514197747923
TRPV2	30.7395591993045	-2.28286822568082	0.325405922914636	-7.01544767603902	2.29213836575409e-12	6.59952478267917e-11
ALDH1A3	27.8639695210774	-2.54881286702587	0.443336600537656	-5.74915958649657	8.96881337279015e-09	1.23673407389547e-07
SGCE	32.2187194685685	-2.5621106014572	0.329358121884649	-7.77910253676553	7.30408446014135e-15	3.23205737361255e-13
LOC103906257	80.794293720837	4.89392764343709	0.477643899459734	10.2459753991889	1.23374120590926e-24	2.5616738077312e-22
TBX5	133.198150295882	-2.36237404540387	0.410795525997135	-5.75072973268056	8.88590676976294e-09	1.22843963371486e-07
EDNRA	39.6198570465618	-2.86361721735041	0.315627723334877	-9.07276834586595	1.16030789016663e-19	1.19312802763134e-17
EDNRB	27.3655290065945	-2.06008326395277	0.424201308837392	-4.85638120636365	1.19550447294694e-06	9.77868317758186e-06
ARAP2	30.9697368999795	-2.03441379997388	0.658971273719309	-3.08725718572133	0.00202012734921461	0.00670498462633573
KIF20A	9.24418656086855	-3.77126598356201	0.906500354624292	-4.16024766490582	3.17902675054048e-05	0.000180367587102394
KIF20B	102.807818008305	-3.97183269402243	0.583047133112411	-6.81219830859997	9.61184806339016e-12	2.43612966057332e-10
LPAR6	69.752503959963	-2.63439213684775	0.392937287387632	-6.70435772171686	2.02294146469652e-11	4.88628612848509e-10
RSPO2	32.0705638579462	-3.49974264822281	0.71238897888766	-4.91268499645712	8.98375499445594e-07	7.61362658360603e-06
MXRA5	32.0701759209689	-3.30474658243091	0.480985855173337	-6.87077706524227	6.38531157315894e-12	1.64933514486596e-10
MXRA8	138.7035406679	-2.78638293880695	0.291179018283245	-9.56931222323337	1.0761919847699e-21	1.47084112146336e-19
ELFN2	22.477843120406	-3.3807409935142	0.725738433070558	-4.65834636758931	3.18759562462373e-06	2.34285023547055e-05
